lat,lon,alt
0.15355536745174653,0.7026360962583704,0.8512088975386192
0.13002681068959232,0.6928924347153794,0.8806935887568557
0.10774634050449639,0.6824474758055623,0.90764172876953
0.08690879616453129,0.671236907969947,0.9315073428510559
0.06773094570056531,0.6592068014614728,0.9517814142997274
0.05044919010591137,0.6463216034219192,0.9680012727685963
0.03531406815313998,0.6325739741436166,0.9797592072245287
0.022580665649217235,0.6179954644019026,0.9867101622506702
0.012494526215097002,0.6026660124165477,0.9885783931654224
0.005273686490843976,0.5867193002082391,0.9851629732475509
0.0010889153662794748,0.5703407944464481,0.9763420649136911
4.5644343676320975e-05,0.5537564727124358,0.9620758858234026
0.0021716557720503626,0.5372128941907711,0.9424083203781422
0.007413713015368639,0.520952447261092,0.9174671468837801
0.015644055485578456,0.505189596308881,0.8874628706623788
0.026674990926823572,0.49009352627362907,0.8526861735941367
0.04027793938941965,0.47578001637651657,0.8135040109141904
0.05620291361963081,0.46231220022149133,0.7703544064997274
0.0741953592583568,0.4497076478609367,0.7237400182871774
0.09400877738928964,0.4379485395167627,0.6742205656906108
0.11541289972696211,0.4269922359338678,0.6224042307577342
0.1381980340957184,0.4167805744444877,0.5689381639835815
0.1621765389199773,0.4072471778337365,0.5144982438751811
0.18718238141738786,0.39832271520099405,0.45977825606568956
0.21306956213052047,0.3899383922570022,0.405478672524449
0.23970997292873408,0.3820280628011535,0.3522952236806205
0.26699106162894437,0.374529342007492,0.30090746550844116
0.2948135269085648,0.3673840373912204,0.25196754928673926
0.32308916271084875,0.3605381365398108,0.20608940335615955
0.3517389034684223,0.35394152141312696,0.16383853336203202
0.3806910800807301,0.347547523843187,0.125722639898882
0.4098798729304714,0.3413123960141268,0.09218324005926704
0.43924393575167764,0.3351947408976957,0.06358846214067171
0.46872515830114375,0.3291549280474132,0.04022716097565038
0.4982675335629815,0.3231545072926397,0.022304475389464784
0.5278160947601375,0.3171556247675411,0.009938919828634596
0.5573158876323003,0.31112044098393954,0.003161069982233755
0.5867109436487683,0.3050105484477289,0.0019138681719184092
0.6159432197778023,0.2987863862095035,0.006054539414162008
0.6449514701078364,0.2924066507187242,0.01535807439815784
0.6736700142792401,0.28582770680363995,0.0295222022259658
0.7020273679060114,0.2790030103648245,0.04817374457790535
0.7299447020408774,0.27188256679339223,0.07087621490378027
0.7573341040452839,0.2644124681542086,0.09713850197424279
0.784096623898193,0.25653458033758614,0.1264244572511899
0.81012011246211,0.2481864915836549,0.1581631903973566
0.8352768980290001,0.2393018885204526,0.19175986698368064
0.8594214133776936,0.2298115953713396,0.2266067971135186
0.8823879879285133,0.21964559054499616,0.262094603017502
0.9039891675628341,0.2087363842048281,0.2976232574065101
0.9240151193111905,0.19702416070503403,0.3326127920539257
0.9422348990551772,0.18446399044558964,0.3665134872159115
0.9584005460957935,0.1710350970628245,0.39881536655962435
0.9722549969259195,0.1567515311760046,0.4290568387105296
0.9835445026270727,0.14167264377976213,0.45683234483335866
0.9920354167430544,0.12591068975115516,0.4817988913679585
0.9975338754738271,0.10963226864100212,0.5036813677338934
0.9999053433422007,0.09305086231770393,0.5222765701572634
0.999089954777258,0.07640988112338992,0.5374558745026192
0.9951098351367478,0.05995885532085793,0.549166522882576
0.9880664051804042,0.043928152801096354,0.557431510732254
0.9781284119362617,0.02850823186262691,0.5623480828580227
0.9655138197342263,0.013837547257505245,0.5640848685798616
0.950469710545323,0.0,0.5628777074119142
0.9332538316113901,0.9878545067519922,0.5590242376406245
0.9141200129541858,0.9757465499828131,0.5528773404969236
0.8933081684711328,0.9644659454207664,0.5448375522193061
0.8710385113776903,0.9539589651673552,0.5353445748533154
0.8475090817871683,0.9441610477521234,0.5248680338880902
0.8228955779991638,0.9350029014285567,0.5138976463511398
0.7973526139927153,0.9264146744632145,0.5029329764008459
0.7710157413160286,0.9183285695498611,0.49247296631033777
0.7440037855323305,0.9106803052873726,0.48300543856188227
0.7164212184608288,0.9034097749511387,0.47499676915002453
